Klagenfurt	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20100
Klagenfurt am Wörthersee	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20100/20101
Villach	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20200
Villach	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20200/20201
Hermagor	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20300
Dellach	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20300/20302
Hermagor-Pressegger See	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20300/20305
Kirchbach	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20300/20306
Kötschach-Mauthen	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20300/20307
St. Stefan im Gailtal	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20300/20316
Gitschtal	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20300/20320
Lesachtal	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20300/20321
Klagenfurt Land	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20400
Ebenthal in Kärnten	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20400/20402
Feistritz im Rosental	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20400/20403
Ferlach	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20400/20405
Grafenstein	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20400/20409
Keutschach am See	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20400/20412
Köttmannsdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20400/20414
Krumpendorf am Wörthersee	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20400/20415
Ludmannsdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20400/20416
Maria Rain	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20400/20417
Maria Saal	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20400/20418
Maria Wörth	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20400/20419
Moosburg	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20400/20421
Pörtschach am Wörther See	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20400/20424
Poggersdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20400/20425
St. Margareten im Rosental	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20400/20428
Schiefling am Wörthersee	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20400/20432
Techelsberg am Wörther See	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20400/20435
Zell	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20400/20441
Magdalensberg	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20400/20442
Sankt Veit an der Glan	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20500
Althofen	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20500/20501
Brückl	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20500/20502
Deutsch-Griffen	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20500/20503
Eberstein	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20500/20504
Friesach	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20500/20505
Glödnitz	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20500/20506
Gurk	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20500/20508
Guttaring	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20500/20509
Hüttenberg	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20500/20511
Kappel am Krappfeld	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20500/20512
Klein St. Paul	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20500/20513
Liebenfels	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten/20500/20515
